event_date,fighter1,fighter2,outcome,weight_class,fighter1_curr_height,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter1_age,fighter2_curr_height,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,fighter2_age
2023-01-21,Neil Magny,Gilbert Burns,fighter2,Welterweight,190.5,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,36.0,177.8,180.34,Orthodox,3.36,0.48,3.34,0.54,1.95,0.35,0.47,0.5,37.0
2023-01-21,Lauren Murphy,Jessica Andrade,fighter2,Women's Flyweight,165.1,170.18,Orthodox,4.05,0.39,5.25,0.55,1.03,0.25,0.69,0.1,40.0,154.94,157.48,Orthodox,6.68,0.5,5.34,0.54,2.54,0.54,0.7,0.4,32.0
2023-01-21,Johnny Walker,Paul Craig,fighter1,Light Heavyweight,198.12,208.28,Orthodox,3.85,0.56,2.58,0.46,0.51,1.0,0.6,1.0,31.0,190.5,193.04,Orthodox,2.57,0.46,2.85,0.46,1.91,0.23,0.42,1.7,36.0
2023-01-21,Ihor Potieria,Mauricio Rua,fighter1,Light Heavyweight,190.5,190.5,Southpaw,4.44,0.56,5.52,0.42,0.0,0.0,0.33,0.0,27.0,185.42000000000002,193.04,Orthodox,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,42.0
2023-01-21,Brunno Ferreira,Gregory Rodrigues,fighter1,Middleweight,177.8,182.88,Orthodox,5.79,0.53,5.22,0.47,0.0,0.0,0.5,0.0,31.0,190.5,190.5,Orthodox,5.99,0.55,5.67,0.51,2.4,0.5,1.0,0.5,31.0
2023-01-21,Melquizael Costa,Thiago Moises,fighter2,Lightweight,177.8,180.34,Southpaw,5.11,0.45,2.53,0.64,1.87,0.37,0.42,0.6,27.0,175.26,177.8,Orthodox,2.47,0.39,4.4,0.54,1.53,0.4,0.56,1.3,28.0
2023-01-21,Mounir Lazzez,Gabriel Bonfim,fighter2,Welterweight,185.42000000000002,193.04,Orthodox,7.49,0.55,5.42,0.53,1.8,0.57,0.71,0.0,36.0,185.42000000000002,182.88,Orthodox,6.08,0.37,4.8,0.66,4.8,1.0,1.0,7.2,26.0
2023-01-21,Shamil Abdurakhimov,Jailton Almeida,fighter2,Heavyweight,190.5,193.04,Orthodox,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1,42.0,190.5,200.66,Orthodox,3.81,0.64,0.3,0.25,6.4,0.68,0.5,2.5,32.0
2023-01-21,Luan Lacerda,Cody Stamann,fighter2,Bantamweight,170.18,180.34,Orthodox,4.52,0.44,7.07,0.47,1.26,0.25,0.75,0.6,30.0,167.64000000000001,162.56,Orthodox,4.39,0.47,3.63,0.62,2.34,0.39,0.76,0.0,34.0
2023-01-21,Ismael Bonfim,Terrance McKinney,fighter1,Lightweight,172.72,180.34,Orthodox,4.91,0.57,2.66,0.76,1.11,0.28,0.81,0.0,28.0,177.8,185.42000000000002,Switch,4.03,0.51,2.51,0.45,3.56,0.36,0.85,1.0,29.0
2023-01-21,Nicolas Dalby,Warlley Alves,fighter1,Welterweight,180.34,187.96,Orthodox,3.93,0.43,3.39,0.52,1.18,0.31,0.62,0.1,39.0,180.34,182.88,Orthodox,3.21,0.47,4.09,0.51,1.37,0.5,0.8,0.9,32.0
2023-01-21,Zarah Fairn,Josiane Nunes,fighter2,Women's Featherweight,172.72,182.88,Orthodox,4.55,0.31,7.4,0.45,0.0,0.0,0.6,0.0,40.0,157.48,170.18,Southpaw,7.22,0.44,5.85,0.52,0.0,0.0,0.7,0.0,30.0
2023-01-21,Daniel Marcos,Saimon Oliveira,fighter1,Bantamweight,170.18,175.26,Orthodox,4.88,0.46,3.7,0.69,0.4,0.5,0.89,0.0,30.0,162.56,182.88,Orthodox,2.82,0.41,3.91,0.48,1.21,0.25,0.35,1.6,32.0
2023-01-14,Nassourdine Imavov,Sean Strickland,fighter2,Light Heavyweight,190.5,190.5,Orthodox,4.55,0.53,3.76,0.58,1.09,0.31,0.72,1.7,28.0,185.42000000000002,193.04,Orthodox,5.82,0.41,4.24,0.63,0.92,0.64,0.84,0.2,32.0
2023-01-14,Damon Jackson,Dan Ige,fighter2,Featherweight,180.34,180.34,Switch,3.02,0.4,3.46,0.5,2.44,0.34,0.4,1.6,35.0,170.18,180.34,Orthodox,3.96,0.45,3.69,0.57,1.15,0.26,0.56,0.3,32.0
2023-01-14,Roman Kopylov,Punahele Soriano,fighter1,Middleweight,182.88,190.5,Southpaw,4.72,0.53,4.11,0.6,0.47,0.5,0.92,0.0,32.0,180.34,182.88,Southpaw,4.04,0.45,4.22,0.48,0.9,0.4,0.3,0.0,31.0
2023-01-14,Ketlen Vieira,Raquel Pennington,fighter2,Women's Bantamweight,172.72,172.72,Orthodox,3.04,0.41,3.92,0.51,1.51,0.44,0.92,0.6,32.0,170.18,170.18,Orthodox,4.02,0.5,3.34,0.62,0.93,0.27,0.63,0.6,35.0
2023-01-14,Umar Nurmagomedov,Raoni Barcelos,fighter1,Bantamweight,172.72,175.26,Orthodox,4.85,0.7,0.73,0.75,4.28,0.45,1.0,0.9,27.0,170.18,170.18,Orthodox,5.38,0.51,5.03,0.61,1.8,0.37,0.9,0.4,36.0
2023-01-14,Mateus Mendonca,Javid Basharat,fighter2,Bantamweight,167.64000000000001,180.34,Orthodox,2.41,0.38,6.27,0.29,1.9,0.18,0.4,0.0,24.0,175.26,175.26,Orthodox,5.64,0.6,2.3,0.66,2.03,0.57,0.85,0.2,28.0
2023-01-14,Claudio Ribeiro,Abdul Razak Alhassan,fighter2,Middleweight,185.42000000000002,195.58,Orthodox,4.65,0.57,3.34,0.31,0.76,0.5,0.75,0.0,31.0,177.8,185.42000000000002,Orthodox,3.54,0.48,4.02,0.55,0.97,0.38,0.52,0.0,38.0
2023-01-14,Mateusz Rebecki,Nick Fiore,fighter1,Lightweight,170.18,167.64000000000001,Southpaw,5.57,0.53,2.18,0.63,3.5,0.66,0.66,1.2,31.0,177.8,182.88,Orthodox,2.83,0.46,7.93,0.42,2.5,0.45,0.71,0.0,26.0
2023-01-14,Allan Nascimento,Carlos Hernandez,fighter1,Flyweight,172.72,175.26,Orthodox,3.21,0.61,2.28,0.5,1.55,0.26,0.16,0.9,32.0,172.72,170.18,Orthodox,5.51,0.46,4.41,0.49,1.24,0.16,0.65,0.3,30.0
2023-01-14,Dan Argueta,Nick Aguirre,fighter1,Featherweight,170.18,172.72,Southpaw,2.41,0.52,1.45,0.52,2.78,0.6,0.5,1.9,30.0,175.26,187.96,Southpaw,0.93,0.31,3.13,0.44,0.0,0.0,0.33,1.0,27.0
2023-01-14,Jimmy Flick,Charles Johnson,fighter2,Flyweight,170.18,172.72,Orthodox,1.99,0.5,5.05,0.38,1.66,0.27,0.0,4.4,33.0,175.26,177.8,Switch,4.23,0.52,3.75,0.54,0.23,0.14,0.54,0.2,32.0
2022-12-17,Jared Cannonier,Sean Strickland,fighter1,Middleweight,180.34,195.58,Switch,4.68,0.52,4.13,0.59,0.44,0.42,0.63,0.0,38.0,185.42000000000002,193.04,Orthodox,5.82,0.41,4.24,0.63,0.92,0.64,0.84,0.2,31.0
2022-12-17,Damir Ismagulov,Arman Tsarukyan,fighter2,Lightweight,177.8,187.96,Orthodox,3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,31.0,170.18,182.88,Orthodox,3.82,0.48,1.91,0.54,3.43,0.36,0.75,0.0,26.0
2022-12-17,Alessandro Costa,Amir Albazi,fighter2,Flyweight,162.56,170.18,Orthodox,3.82,0.43,3.01,0.63,0.0,0.0,0.91,0.0,26.0,165.1,172.72,Orthodox,2.8,0.39,3.07,0.63,1.71,0.33,0.4,0.7,29.0
2022-12-17,Alex Caceres,Julian Erosa,fighter1,Featherweight,177.8,185.42000000000002,Southpaw,4.16,0.5,2.93,0.63,0.56,0.68,0.64,0.7,34.0,185.42000000000002,187.96,Southpaw,6.22,0.48,6.35,0.47,1.66,0.46,0.61,0.6,33.0
2022-12-17,Bobby Green,Drew Dober,fighter2,Lightweight,177.8,180.34,Orthodox,6.14,0.52,3.67,0.62,1.21,0.37,0.74,0.3,36.0,172.72,177.8,Southpaw,4.48,0.39,4.5,0.51,0.69,0.17,0.56,0.1,34.0
2022-12-17,Michal Oleksiejczuk,Cody Brundage,fighter1,Middleweight,182.88,187.96,Southpaw,5.12,0.5,4.17,0.62,0.76,0.44,0.48,0.0,27.0,182.88,182.88,Orthodox,1.79,0.54,2.18,0.46,2.42,0.47,0.73,1.2,28.0
2022-12-17,Cory McKenna,Cheyanne Vlismas,fighter1,Women's Strawweight,160.02,147.32,Orthodox,3.01,0.4,3.22,0.48,2.04,0.56,0.71,0.5,23.0,160.02,160.02,Switch,4.93,0.5,2.57,0.64,0.25,0.33,0.66,0.2,27.0
2022-12-17,Matthew Semelsberger,Jake Matthews,fighter1,Welterweight,185.42000000000002,190.5,Switch,4.06,0.43,4.36,0.55,1.02,0.58,0.5,0.1,30.0,180.34,185.42000000000002,Orthodox,3.27,0.45,2.33,0.6,1.71,0.41,0.61,0.7,28.0
2022-12-17,Saidyokub Kakhramonov,Said Nurmagomedov,fighter2,Bantamweight,172.72,175.26,Orthodox,2.05,0.51,0.88,0.58,6.63,0.48,0.83,1.9,27.0,172.72,177.8,Orthodox,3.54,0.47,2.15,0.56,1.03,0.16,0.65,1.2,30.0
2022-12-17,Bryan Battle,Rinat Fakhretdinov,fighter2,Welterweight,185.42000000000002,195.58,Orthodox,4.47,0.54,4.0,0.4,0.79,0.2,0.38,0.4,28.0,182.88,187.96,Orthodox,3.2,0.67,0.78,0.57,5.82,0.63,1.0,0.5,31.0
2022-12-17,Manel Kape,David Dvorak,fighter1,Flyweight,165.1,172.72,Southpaw,5.12,0.54,4.51,0.59,0.65,0.37,0.77,0.4,29.0,165.1,172.72,Orthodox,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,30.0
2022-12-17,Journey Newson,Sergey Morozov,fighter2,Bantamweight,165.1,170.18,Orthodox,2.64,0.32,2.57,0.64,0.56,0.16,0.43,0.3,33.0,167.64000000000001,170.18,Orthodox,3.01,0.43,2.97,0.61,3.63,0.31,0.68,0.0,33.0
2022-12-10,Paddy Pimblett,Jared Gordon,fighter1,Lightweight,177.8,185.42000000000002,Orthodox,4.19,0.46,3.48,0.41,0.97,0.25,0.56,2.4,27.0,175.26,172.72,Orthodox,5.32,0.57,3.28,0.58,2.01,0.4,0.62,0.0,34.0
2022-12-10,Alex Morono,Santiago Ponzinibbio,fighter2,Catch Weight,180.34,182.88,Orthodox,5.2,0.42,4.14,0.57,0.29,0.2,0.5,0.4,32.0,182.88,185.42000000000002,Orthodox,4.9,0.41,4.67,0.61,0.48,0.3,0.6,0.0,36.0
2022-12-10,Darren Till,Dricus Du Plessis,fighter2,Middleweight,182.88,187.96,Southpaw,2.3,0.46,3.31,0.56,0.55,0.46,0.69,0.0,30.0,185.42000000000002,193.04,Switch,6.95,0.55,3.79,0.53,2.72,0.5,0.4,1.1,28.0
2022-12-10,Bryce Mitchell,Ilia Topuria,fighter2,Featherweight,177.8,177.8,Southpaw,2.48,0.59,1.71,0.57,3.26,0.44,0.33,1.7,28.0,170.18,175.26,Orthodox,4.44,0.46,3.05,0.67,2.19,0.56,0.92,1.5,25.0
2022-12-10,Jay Perrin,Raul Rosas Jr.,fighter2,Bantamweight,170.18,170.18,Switch,3.71,0.46,3.9,0.44,2.83,0.52,0.58,0.0,29.0,175.26,170.18,Switch,1.28,0.44,1.52,0.46,3.57,0.33,0.0,1.8,18.0
2022-12-10,Jairzinho Rozenstruik,Chris Daukaus,fighter1,Heavyweight,187.96,198.12,Orthodox,2.81,0.45,3.15,0.45,0.0,0.0,0.73,0.0,34.0,190.5,193.04,Orthodox,6.05,0.5,4.64,0.55,0.0,0.0,1.0,0.0,33.0
2022-12-10,Edmen Shahbazyan,Dalcha Lungiambula,fighter1,Middleweight,187.96,190.5,Orthodox,3.46,0.51,4.13,0.43,2.17,0.39,0.63,0.6,25.0,172.72,193.04,Orthodox,3.07,0.45,3.93,0.52,2.14,0.45,0.77,0.0,35.0
2022-12-10,Joaquin Buckley,Chris Curtis,fighter2,Middleweight,177.8,193.04,Southpaw,3.76,0.32,3.42,0.55,1.43,0.34,0.66,0.0,28.0,177.8,190.5,Orthodox,5.36,0.5,6.3,0.54,0.0,0.0,0.92,0.0,35.0
2022-12-10,Billy Quarantillo,Alexander Hernandez,fighter1,Featherweight,177.8,177.8,Orthodox,7.71,0.57,5.61,0.43,1.31,0.23,0.63,1.2,34.0,175.26,182.88,Orthodox,4.57,0.4,4.53,0.56,1.38,0.32,0.63,0.1,30.0
2022-12-10,Erik Silva,TJ Brown,fighter2,Featherweight,175.26,180.34,Orthodox,2.17,0.71,1.58,0.4,3.94,0.8,0.71,0.0,35.0,175.26,182.88,Switch,3.63,0.45,3.14,0.48,3.53,0.55,0.36,1.5,32.0
2022-12-10,Cameron Saaiman,Steven Koslow,fighter1,Bantamweight,172.72,170.18,Southpaw,5.41,0.48,2.48,0.59,1.33,0.66,0.41,0.7,22.0,170.18,175.26,Switch,0.77,0.37,3.73,0.4,5.28,0.55,0.0,1.1,25.0
2022-12-03,Stephen Thompson,Kevin Holland,fighter1,Welterweight,182.88,190.5,Orthodox,4.2,0.45,3.04,0.55,0.27,0.41,0.64,0.0,39.0,190.5,205.74,Orthodox,4.39,0.49,3.22,0.51,0.78,0.38,0.53,0.5,30.0
2022-12-03,Rafael Dos Anjos,Bryan Barberena,fighter1,Welterweight,172.72,177.8,Southpaw,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,38.0,182.88,182.88,Southpaw,5.53,0.48,4.74,0.44,0.14,0.22,0.49,0.3,33.0
2022-12-03,Matt Schnell,Matheus Nicolau,fighter2,Flyweight,172.72,177.8,Orthodox,4.24,0.39,4.46,0.55,0.63,0.44,0.46,1.1,32.0,167.64000000000001,167.64000000000001,Orthodox,3.66,0.53,3.14,0.66,1.48,0.45,0.93,0.9,29.0
2022-12-03,Tai Tuivasa,Sergei Pavlovich,fighter2,Heavyweight,187.96,190.5,Southpaw,3.98,0.49,4.98,0.43,0.0,0.0,0.54,0.0,29.0,190.5,213.36,Southpaw,8.72,0.49,4.33,0.57,0.0,0.0,0.75,0.0,30.0
2022-12-03,Jack Hermansson,Roman Dolidze,fighter2,Middleweight,185.42000000000002,195.58,Orthodox,5.13,0.44,3.69,0.55,1.66,0.29,0.75,0.4,34.0,187.96,193.04,Orthodox,3.02,0.44,3.01,0.55,1.72,0.5,0.33,1.7,34.0
2022-12-03,Eryk Anders,Kyle Daukaus,fighter1,Middleweight,185.42000000000002,190.5,Southpaw,3.56,0.47,4.39,0.5,1.54,0.24,0.79,0.1,35.0,190.5,193.04,Southpaw,3.22,0.52,2.94,0.42,2.12,0.25,0.82,1.9,29.0
2022-12-03,Niko Price,Phil Rowe,fighter2,Welterweight,182.88,193.04,Orthodox,5.46,0.42,5.6,0.48,0.7,0.2,0.64,0.7,33.0,190.5,203.2,Orthodox,3.94,0.52,4.32,0.54,0.85,0.4,0.59,0.4,32.0
2022-12-03,Emily Ducote,Angela Hill,fighter2,Women's Strawweight,157.48,160.02,Orthodox,6.64,0.46,8.38,0.54,0.0,0.0,0.9,0.0,28.0,160.02,162.56,Orthodox,5.46,0.49,4.97,0.61,0.54,0.29,0.76,0.1,37.0
2022-12-03,Clay Guida,Scott Holtzman,fighter1,Lightweight,170.18,177.8,Orthodox,2.63,0.33,3.01,0.61,3.16,0.36,0.69,0.6,41.0,175.26,175.26,Orthodox,4.32,0.47,3.66,0.55,1.88,0.56,0.67,0.2,39.0
2022-12-03,Michael Johnson,Marc Diakiese,fighter1,Lightweight,177.8,185.42000000000002,Southpaw,4.28,0.39,3.91,0.58,0.46,0.38,0.8,0.1,36.0,177.8,185.42000000000002,Orthodox,2.69,0.4,2.73,0.53,3.32,0.44,0.68,0.0,29.0
2022-12-03,Jonathan Pearce,Darren Elkins,fighter1,Featherweight,182.88,180.34,Switch,6.11,0.55,3.66,0.55,5.74,0.56,0.59,0.8,30.0,177.8,180.34,Orthodox,3.53,0.38,3.35,0.51,2.73,0.34,0.58,1.1,38.0
2022-12-03,Genaro Valdez,Natan Levy,fighter2,Lightweight,175.26,182.88,Orthodox,4.08,0.3,7.16,0.48,1.54,0.44,0.36,0.4,30.0,175.26,180.34,Southpaw,4.01,0.51,3.52,0.58,5.37,0.57,0.41,0.5,31.0
2022-12-03,Marcelo Rojo,Francis Marshall,fighter2,Featherweight,172.72,180.34,Orthodox,4.92,0.39,6.42,0.55,0.46,0.5,0.66,0.0,34.0,175.26,182.88,Orthodox,3.66,0.33,4.07,0.53,3.29,0.5,0.0,0.7,23.0
2022-12-03,Yazmin Jauregui,Istela Nunes,fighter1,Women's Strawweight,160.02,162.56,Orthodox,6.26,0.41,4.87,0.54,0.0,0.0,1.0,0.0,23.0,162.56,167.64000000000001,Orthodox,5.02,0.45,4.84,0.6,0.0,0.0,0.5,0.0,30.0
2022-11-19,Ion Cutelaba,Kennedy Nzechukwu,fighter2,Light Heavyweight,185.42000000000002,190.5,Southpaw,4.63,0.43,3.29,0.48,4.75,0.58,0.77,0.0,29.0,195.58,210.82,Southpaw,4.86,0.46,4.27,0.51,0.68,0.5,0.8,0.3,30.0
2022-11-19,Chase Sherman,Waldo Cortes-Acosta,fighter2,Heavyweight,193.04,198.12,Orthodox,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,33.0,193.04,198.12,Orthodox,6.97,0.5,4.06,0.52,0.0,0.0,0.6,0.0,31.0
2022-11-19,Andre Fialho,Muslim Salikhov,fighter2,Welterweight,182.88,187.96,Orthodox,3.02,0.39,5.59,0.5,0.0,0.0,0.6,0.0,28.0,180.34,177.8,Orthodox,3.37,0.51,2.91,0.62,1.31,0.4,0.73,0.0,38.0
2022-11-19,Jack Della Maddalena,Danny Roberts,fighter1,Welterweight,180.34,185.42000000000002,Switch,7.2,0.53,4.83,0.67,0.27,0.2,0.82,0.3,26.0,185.42000000000002,187.96,Southpaw,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,35.0
2022-11-19,Zhalgas Zhumagulov,Charles Johnson,fighter2,Flyweight,162.56,167.64000000000001,Switch,5.24,0.43,5.86,0.52,1.3,0.19,0.75,0.2,34.0,175.26,177.8,Switch,4.23,0.52,3.75,0.54,0.23,0.14,0.54,0.2,31.0
2022-11-19,Jennifer Maia,Maryna Moroz,fighter1,Women's Flyweight,162.56,162.56,Orthodox,4.5,0.38,4.78,0.55,0.27,0.21,0.57,0.1,34.0,170.18,170.18,Orthodox,4.15,0.31,4.42,0.53,0.67,0.22,0.45,0.7,31.0
2022-11-19,Vince Morales,Miles Johns,fighter2,Bantamweight,175.26,177.8,Orthodox,4.17,0.37,4.24,0.53,0.14,0.25,0.64,0.0,32.0,170.18,167.64000000000001,Orthodox,3.63,0.48,2.85,0.69,0.86,0.19,0.92,0.0,28.0
2022-11-19,Kevin Natividad,Ricky Turcios,fighter2,Bantamweight,167.64000000000001,177.8,Orthodox,2.68,0.34,4.29,0.47,3.66,0.5,0.83,0.0,29.0,175.26,180.34,Orthodox,5.08,0.37,3.7,0.55,1.0,0.25,0.45,0.2,29.0
2022-11-19,Vanessa Demopoulos,Maria Oliveira,fighter1,Women's Strawweight,157.48,149.86,Orthodox,3.71,0.42,5.61,0.43,0.58,0.13,0.5,0.8,34.0,167.64000000000001,175.26,Orthodox,5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,26.0
2022-11-19,Brady Hiestand,Fernie Garcia,fighter1,Bantamweight,172.72,180.34,Orthodox,2.93,0.52,3.65,0.53,4.06,0.46,0.42,0.3,23.0,170.18,170.18,Orthodox,1.8,0.34,2.69,0.5,0.32,0.5,0.47,0.6,30.0
2022-11-19,Tereza Bleda,Natalia Silva,fighter2,Women's Flyweight,175.26,180.34,Orthodox,3.02,0.53,1.86,0.46,1.81,0.27,0.83,0.7,21.0,162.56,165.1,Southpaw,5.2,0.48,2.23,0.65,0.68,0.33,0.92,0.0,25.0
2022-11-12,Israel Adesanya,Alex Pereira,fighter2,Middleweight,193.04,203.2,Switch,3.93,0.48,3.11,0.56,0.05,0.14,0.77,0.1,33.0,193.04,200.66,Orthodox,5.11,0.62,3.7,0.51,0.22,1.0,0.7,0.2,35.0
2022-11-12,Zhang Weili,Carla Esparza,fighter1,Women's Strawweight,162.56,160.02,Switch,5.94,0.51,3.44,0.53,2.29,0.42,0.66,0.4,33.0,154.94,160.02,Orthodox,2.16,0.4,2.69,0.55,3.22,0.35,0.47,0.3,35.0
2022-11-12,Dustin Poirier,Michael Chandler,fighter1,Lightweight,175.26,182.88,Southpaw,5.49,0.5,4.3,0.53,1.36,0.36,0.63,1.2,33.0,172.72,180.34,Orthodox,4.89,0.46,4.58,0.46,2.17,0.38,0.71,0.9,36.0
2022-11-12,Chris Gutierrez,Frankie Edgar,fighter1,Bantamweight,175.26,170.18,Orthodox,4.75,0.58,2.76,0.64,0.38,0.37,0.74,0.1,31.0,167.64000000000001,172.72,Orthodox,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3,41.0
2022-11-12,Dan Hooker,Claudio Puelles,fighter1,Lightweight,182.88,190.5,Switch,5.08,0.48,4.76,0.51,0.79,0.34,0.8,0.4,32.0,177.8,182.88,Southpaw,1.82,0.49,2.93,0.47,2.41,0.3,0.6,1.4,26.0
2022-11-12,Brad Riddell,Renato Moicano,fighter2,Lightweight,170.18,180.34,Orthodox,4.71,0.53,3.53,0.53,1.77,0.36,0.63,0.0,31.0,180.34,182.88,Orthodox,4.75,0.47,4.07,0.6,1.66,0.46,0.74,0.7,33.0
2022-11-12,Dominick Reyes,Ryan Spann,fighter2,Light Heavyweight,193.04,195.58,Southpaw,4.75,0.5,3.77,0.48,0.36,0.28,0.8,0.4,33.0,195.58,200.66,Orthodox,3.42,0.4,3.91,0.45,1.29,0.35,0.47,1.5,31.0
2022-11-12,Molly McCann,Erin Blanchfield,fighter2,Women's Flyweight,162.56,157.48,Orthodox,5.68,0.49,4.9,0.63,1.65,0.35,0.43,0.5,32.0,162.56,167.64000000000001,Orthodox,5.58,0.52,3.32,0.62,2.86,0.36,0.83,1.2,23.0
2022-11-12,Andre Petroski,Wellington Turman,fighter1,Middleweight,182.88,185.42000000000002,Switch,3.68,0.51,2.99,0.51,4.56,0.54,0.71,2.5,31.0,182.88,182.88,Orthodox,3.04,0.49,3.87,0.46,1.49,0.19,0.45,0.8,26.0
2022-11-12,Matt Frevola,Ottman Azaitar,fighter1,Lightweight,175.26,180.34,Orthodox,3.72,0.41,3.56,0.59,2.26,0.36,0.42,0.9,32.0,172.72,180.34,Switch,5.73,0.51,4.96,0.48,0.0,0.0,1.0,0.0,32.0
2022-11-12,Karolina Kowalkiewicz,Silvana Gomez Juarez,fighter1,Women's Strawweight,160.02,162.56,Orthodox,5.65,0.42,5.47,0.58,0.31,0.3,0.76,0.2,37.0,160.02,165.1,Orthodox,4.26,0.32,4.04,0.61,0.0,0.0,0.3,0.0,38.0
2022-11-12,Michael Trizano,SeungWoo Choi,fighter1,Featherweight,180.34,180.34,Orthodox,3.63,0.53,4.4,0.5,0.36,0.66,0.72,0.5,31.0,182.88,187.96,Orthodox,3.48,0.38,3.02,0.47,0.87,0.54,0.69,0.0,30.0
2022-11-12,Montel Jackson,Julio Arce,fighter1,Bantamweight,177.8,190.5,Southpaw,3.36,0.53,1.41,0.64,3.42,0.71,0.69,0.3,30.0,170.18,177.8,Southpaw,4.38,0.36,3.1,0.68,0.49,0.3,0.95,0.4,33.0
2022-11-12,Nicolae Negumereanu,Carlos Ulberg,fighter2,Light Heavyweight,182.88,198.12,Orthodox,3.58,0.41,5.56,0.39,1.02,0.28,0.62,0.0,28.0,193.04,195.58,Orthodox,7.29,0.59,3.59,0.52,0.95,0.75,0.75,0.3,32.0
2022-11-05,Amanda Lemos,Marina Rodriguez,fighter1,Women's Strawweight,162.56,165.1,Southpaw,3.54,0.55,4.66,0.42,0.82,0.55,0.55,0.8,35.0,167.64000000000001,165.1,Orthodox,4.58,0.47,2.94,0.56,0.17,0.33,0.64,0.2,35.0
2022-11-05,Daniel Rodriguez,Neil Magny,fighter2,Welterweight,185.42000000000002,187.96,Southpaw,7.3,0.5,5.28,0.56,0.62,0.5,0.63,0.1,36.0,190.5,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,35.0
2022-11-05,Darrick Minner,Shayilan Nuerdanbieke,fighter2,Featherweight,170.18,175.26,Orthodox,2.63,0.65,2.28,0.35,2.4,0.72,0.66,2.7,32.0,172.72,175.26,Orthodox,2.28,0.45,2.94,0.5,2.9,0.33,0.4,0.0,28.0
2022-11-05,Nate Maness,Tagir Ulanbekov,fighter2,Flyweight,177.8,182.88,Orthodox,1.94,0.42,4.65,0.4,0.96,0.75,0.75,0.3,31.0,170.18,177.8,Southpaw,3.35,0.44,3.29,0.54,3.81,0.42,0.61,0.9,31.0
2022-11-05,Mark Madsen,Grant Dawson,fighter2,Lightweight,172.72,182.88,Orthodox,3.24,0.47,3.67,0.53,3.09,0.66,0.62,0.0,38.0,177.8,182.88,Switch,2.99,0.51,2.22,0.46,3.7,0.36,0.4,1.5,28.0
2022-11-05,Miranda Maverick,Shanna Young,fighter1,Women's Flyweight,160.02,165.1,Southpaw,3.71,0.46,2.62,0.59,2.41,0.48,0.42,0.5,25.0,170.18,165.1,Orthodox,3.18,0.47,4.88,0.43,0.0,0.0,0.53,0.6,31.0
2022-11-05,Benito Lopez,Mario Bautista,fighter2,Bantamweight,177.8,185.42000000000002,Switch,4.39,0.45,5.18,0.56,0.0,0.0,0.73,0.3,28.0,175.26,175.26,Switch,5.32,0.51,4.2,0.53,2.72,0.5,0.56,1.3,29.0
2022-11-05,Polyana Viana,Jinh Yu Frey,fighter1,Women's Strawweight,165.1,170.18,Orthodox,3.19,0.41,2.63,0.55,0.93,0.33,0.43,2.1,30.0,160.02,165.1,Southpaw,2.95,0.42,4.11,0.52,1.02,0.37,0.89,0.3,37.0
2022-11-05,Liudvik Sholinian,Johnny Munoz,fighter2,Bantamweight,177.8,180.34,Orthodox,2.5,0.3,5.67,0.55,0.0,0.0,0.66,0.0,32.0,175.26,180.34,Orthodox,3.0,0.38,2.59,0.59,1.95,0.21,0.42,1.4,29.0
2022-11-05,Carlos Candelario,Jake Hadley,fighter2,Flyweight,172.72,172.72,Southpaw,3.97,0.46,5.17,0.44,2.28,0.36,0.53,0.3,31.0,170.18,177.8,Southpaw,3.42,0.44,3.2,0.6,0.32,0.25,0.35,2.2,26.0
2022-11-05,Ramona Pascual,Tamires Vidal,fighter2,Women's Bantamweight,170.18,167.64000000000001,Southpaw,3.87,0.57,8.43,0.46,1.81,0.19,1.0,0.0,34.0,167.64000000000001,172.72,Orthodox,5.48,0.58,4.19,0.07,0.0,0.0,0.0,0.0,24.0
2022-10-29,Arnold Allen,Calvin Kattar,fighter1,Featherweight,172.72,177.8,Southpaw,3.34,0.4,2.86,0.61,1.12,0.5,0.76,0.3,28.0,180.34,182.88,Orthodox,5.12,0.39,7.1,0.54,0.42,0.29,0.91,0.1,34.0
