link,date,event,fighter1,fighter2,fighter1_odds,fighter2_odds,result,timestamp
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Mackenzie Dern,Yan Xiaonan,1.50,2.70,Yan Xiaonan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Randy Brown,Francisco Trinaldo,1.31,3.80,Randy Brown,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Raoni Barcelos,Trevin Jones,1.40,3.20,Raoni Barcelos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Sodiq Yusuff,Don Shainis,1.11,8.50,Sodiq Yusuff,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Mike Davis,Viacheslav Borshchev,1.57,2.61,Mike Davis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,John Castaneda,Daniel Santos,1.56,2.67,Daniel Santos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Aleksei Oleinik,Ilir Latifi,2.80,1.56,Ilir Latifi,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Joaquim Silva,Jesse Ronson,1.81,2.20,Joaquim Silva,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Brendan Allen,Krzysztof Jotko,2.06,1.91,Brendan Allen,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Julija Stoliarenko,Chelsea Chandler,1.80,2.13,Chelsea Chandler,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1043,1st Oct 22,UFC Fight Night: Dern vs. Yan,Randy Costa,Guido Cannetti,1.36,3.65,Guido Cannetti,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Cory Sandhagen,Yadong Song,1.51,2.76,Cory Sandhagen,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Gregory Rodrigues,Chidi Njokuani,2.12,1.81,Gregory Rodrigues,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Andre Fili,Bill Algeo,1.80,2.15,Andre Fili,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Alen Amedovski,Joe Pyfer,5.50,1.20,Joe Pyfer,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Rodrigo Nascimento Ferreira,Tanner Boser,inf,inf,Rodrigo Nascimento Ferreira,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Anthony Hernandez,Marc-Andre Barriault,1.50,2.85,Anthony Hernandez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Damon Jackson,Pat Sabatini,2.85,1.53,Damon Jackson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Trevin Giles,Louis Cosce,1.50,2.87,Trevin Giles,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Denise Gomes,Loma Lookboonmee,2.85,1.50,Loma Lookboonmee,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Trey Ogden,Daniel Zellhuber,4.75,1.29,Trey Ogden,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Mariya Agapova,Gillian Robertson,2.35,1.68,Gillian Robertson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Javid Basharat,Tony Gravely,1.64,2.50,Javid Basharat,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1041,17th Sep 22,UFC Fight Night: Sandhagen vs. Song,Nikolas Motta,Cameron VanCamp,1.76,2.40,Nikolas Motta,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Tony Ferguson,Nate Diaz,1.72,2.40,Nate Diaz,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Kevin Holland,Khamzat Chimaev,5.40,1.18,Khamzat Chimaev,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Li Jingliang,Daniel Rodriguez,2.55,1.62,Daniel Rodriguez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Macy Chiasson,Irene Aldana,2.65,1.57,Irene Aldana,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Johnny Walker,Ion Cutelaba,2.75,1.56,Johnny Walker,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Hakeem Dawodu,Julian Erosa,1.48,2.87,Julian Erosa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Anton Turkalj,Jailton Junior,inf,inf,Jailton Junior,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Jamie Pickett,Denis Tiuliulin,1.86,2.15,Denis Tiuliulin,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Jake Collier,Chris Barnett,1.22,5.20,Chris Barnett,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Norma Dumont,Danyelle Wolf,1.28,4.20,Norma Dumont,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Chad Anheliger,Heili Alateng,2.65,1.60,Heili Alateng,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Elise Reed,Melissa Martinez,inf,inf,Elise Reed,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1018,10th Sep 22,UFC 279,Darian Weeks,Yohan Lainesse,1.87,2.06,Yohan Lainesse,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Ciryl Gane,Tai Tuivasa,1.21,5.25,Ciryl Gane,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Robert Whittaker,Marvin Vettori,1.50,2.90,Robert Whittaker,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Joaquin Buckley,Nassourdine Imavov,3.15,1.42,Nassourdine Imavov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Alessio Di Chirico,Roman Kopylov,2.00,1.93,Roman Kopylov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Jarno Errens,William Gomis,3.00,1.47,William Gomis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Charles Jourdain,Nathaniel Wood,1.71,2.30,Nathaniel Wood,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Dustin Stoltzfus,Abusupiyan Magomedov,3.55,1.36,Abusupiyan Magomedov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Nasrat Haqparast,John Makdessi,1.44,3.20,Nasrat Haqparast,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Fares Ziam,Michal Figlak,2.83,1.54,Fares Ziam,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Gabriel Miranda,Benoit Saint-Denis,3.80,1.34,Benoit Saint-Denis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Christian Quinonez,Khalid Taha,2.06,1.91,Christian Quinonez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=974,3rd Sep 22,UFC Fight Night: Gane vs. Tuivasa,Stephanie Egger,Ailin Perez,1.40,3.25,Stephanie Egger,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Kamaru Usman,Leon Edwards,1.32,4.00,Leon Edwards,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Paulo Costa,Luke Rockhold,1.30,4.10,Paulo Costa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Jose Aldo,Merab Dvalishvili,2.45,1.80,Merab Dvalishvili,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Lucie Pudilova,Yanan Wu,1.72,2.35,Lucie Pudilova,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Tyson Pedro,Harry Hunsucker,1.13,7.60,Tyson Pedro,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Alexander Romanov,Marcin Tybura,1.32,4.00,Marcin Tybura,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Jared Gordon,Leonardo Santos,1.38,3.40,Jared Gordon,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Luis Saldana,Sean Woodson,4.20,1.29,-,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,A.J. Fletcher,Ange Loosa,1.62,2.43,Ange Loosa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Amir Albazi,Francisco Figueiredo,1.22,5.10,Amir Albazi,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Qileng Aori,Jay Perrin,1.74,2.15,Qileng Aori,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=999,20th Aug 22,UFC 278,Victor Altamirano,Daniel Lacerda,1.65,2.45,Victor Altamirano,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Dominick Cruz,Marlon Vera,2.90,1.54,Marlon Vera,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,David Onama,Nate Landwehr,1.29,3.85,Nate Landwehr,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Yazmin Jauregui,Iasmin Lucindo,1.48,2.88,Yazmin Jauregui,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Devin Clark,Azamat Murzakanov,2.35,1.70,Azamat Murzakanov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Ariane Lipski,Priscila Cachoeira,1.51,2.85,Priscila Cachoeira,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Gerald Meerschaert,Bruno Silva,3.75,1.34,Gerald Meerschaert,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Angela Hill,Lupita Godinez,4.00,1.30,Angela Hill,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Lukasz Brzeski,Martin Buday,3.75,1.33,Martin Buday,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Cynthia Calvillo,Nina Nunes,1.56,2.70,Nina Nunes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Gabriel Benitez,Charlie Ontiveros,1.29,4.00,Gabriel Benitez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Ode Osbourne,Tyson Nam,inf,inf,Tyson Nam,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Jason Witt,Josh Quinlan,3.50,1.36,Josh Quinlan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=990,13th Aug 22,UFC Fight Night: Vera vs. Cruz,Youssef Zalal,DaMon Blackshear,2.00,1.80,-,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Thiago Santos,Jamahal Hill,3.85,1.38,Jamahal Hill,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Vicente Luque,Geoff Neal,1.62,2.80,Geoff Neal,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Mohammed Usman,Zac Pauga,3.40,1.36,Mohammed Usman,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Brogan Walker,Juliana Miller,2.20,1.74,Juliana Miller,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Augusto Sakai,Sergey Spivak,3.80,1.45,Sergey Spivak,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Terrance McKinney,Erick Gonzalez,1.12,8.50,Terrance McKinney,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Michal Oleksiejczuk,Sam Alvey,1.25,6.20,Michal Oleksiejczuk,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Takashi Sato,Bryan Battle,3.70,1.45,Bryan Battle,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Cory McKenna,Miranda Granger,1.53,2.76,Cory McKenna,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1012,6th Aug 22,UFC Fight Night: Santos vs. Hill,Mayra Bueno Silva,Stephanie Egger,2.15,2.50,Mayra Bueno Silva,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Amanda Nunes,Julianna Pena,1.41,3.30,Amanda Nunes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Brandon Moreno,Kai Kara-France,1.50,2.80,Brandon Moreno,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Derrick Lewis,Sergey Pavlovich,2.35,2.02,Sergey Pavlovich,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Alex Perez,Alexandre Pantoja,2.70,1.64,Alexandre Pantoja,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Magomed Ankalaev,Anthony Smith,1.21,5.60,Magomed Ankalaev,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Alex Morono,Matt Semelsberger,2.65,1.62,Alex Morono,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Drew Dober,Rafael Alves,1.61,2.90,Drew Dober,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Hamdy Abdelwahab,Don'tale Mayes,2.95,1.87,Hamdy Abdelwahab,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Rafa Garcia,Drakkar Klose,2.87,1.50,Drakkar Klose,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Adam Fugitt,Michael Morales,6.00,1.17,Michael Morales,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Joselyne Edwards,Ji Yeon Kim,1.83,2.15,Joselyne Edwards,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Nick Negumereanu,Ihor Potieria,2.37,2.20,Nick Negumereanu,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=965,30th Jul 22,UFC 277,Orion Cosce,Mike Mathetha,1.50,2.75,Orion Cosce,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Curtis Blaydes,Tom Aspinall,2.35,1.74,Curtis Blaydes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Chris Curtis,Jack Hermansson,1.96,1.95,Jack Hermansson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Paddy Pimblett,Jordan Leavitt,1.41,3.50,Paddy Pimblett,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Alexander Gustafsson,Nikita Krylov,2.80,1.53,Nikita Krylov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Molly McCann,Hannah Goldy,1.25,5.00,Molly McCann,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Paul Craig,Volkan Oezdemir,2.32,1.75,Volkan Oezdemir,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Mason Jones,Ludovit Klein,1.26,4.70,Ludovit Klein,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Marc Diakiese,Damir Hadzovic,1.29,4.50,Marc Diakiese,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Nathaniel Wood,Charles Rosa,1.19,5.50,Nathaniel Wood,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Makwan Amirkhani,Jonathan Pearce,2.65,1.69,Jonathan Pearce,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Muhammad Mokaev,Charles Johnson,1.24,5.10,Muhammad Mokaev,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Jai Herbert,Kyle Nelson,1.37,3.48,Jai Herbert,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Mandy Bohm,Victoria Leonardo,1.91,2.00,Victoria Leonardo,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=964,23rd Jul 22,UFC Fight Night: Blaydes vs. Aspinall,Nicolas Dalby,Claudio Silva,1.49,3.05,Nicolas Dalby,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=975,16th Jul 22,UFC Fight Night: Ortega vs. Rodriguez,Brian Ortega,Yair Rodriguez,1.57,2.70,Yair Rodriguez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=975,16th Jul 22,UFC Fight Night: Ortega vs. Rodriguez,Michelle Waterson,Amanda Lemos,3.65,1.33,Amanda Lemos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=975,16th Jul 22,UFC Fight Night: Ortega vs. Rodriguez,Li Jingliang,Muslim Salikhov,2.36,1.70,Li Jingliang,2023-12-28 11:40:25.898186
