,event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts
4583,2014-06-14,UFC 174: Johnson vs Bagautinov,Lightweight,Jason Saggo,Josh Shockley,,,,,fighter1,KO/TKO              Punches,1,180.34,70.30676,1985-11-23,180.34,Orthodox,2.5,0.39,2.94,0.52,2.33,0.4,0.23,0.0,185.42000000000002,70.30676,1989-11-15,,Orthodox,1.4,0.33,1.75,0.6,0.0,0.0,0.61,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4584,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Lightweight,Benson Henderson,Rustam Khabilov,,,,,fighter1,SUB              Rear Naked Choke,4,175.26,77.11064,1983-11-16,177.8,Southpaw,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,172.72,70.30676,1986-11-04,185.42000000000002,Orthodox,1.98,0.34,2.16,0.65,3.95,0.41,0.61,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4585,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Lightweight,Diego Sanchez,Ross Pearson,,,,,fighter1,S-DEC,3,177.8,77.11064,1981-12-31,182.88,Southpaw,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,172.72,70.30676,1984-09-26,175.26,Orthodox,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4586,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Flyweight,John Dodson,John Moraga,,,,,fighter1,KO/TKO,2,160.02,61.23492,1984-09-26,167.64000000000001,Orthodox,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,167.64000000000001,56.699,1984-03-20,167.64000000000001,Orthodox,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4587,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Lightweight,Rafael Dos Anjos,Jason High,,,,,fighter1,KO/TKO              Punch,2,172.72,77.11064,1984-10-26,177.8,Southpaw,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,172.72,70.30676,1981-10-12,185.42000000000002,Southpaw,1.28,0.42,1.56,0.48,2.36,0.63,0.37,2.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4588,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Lightweight,Piotr Hallmann,Yves Edwards,,,,,fighter1,SUB              Rear Naked Choke,3,175.26,70.30676,1987-08-25,180.34,Orthodox,3.98,0.45,3.17,0.58,2.55,0.44,0.7,0.4,175.26,70.30676,1976-09-30,185.42000000000002,Southpaw,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4589,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Bantamweight,Bryan Caraway,Erik Perez,,,,,fighter1,SUB              Rear Naked Choke,2,172.72,61.23492,1984-08-04,172.72,Orthodox,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,172.72,61.23492,1989-11-19,172.72,Orthodox,3.16,0.4,2.09,0.66,3.16,0.55,0.69,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4590,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Bantamweight,Sergio Pettis,Yaotzin Meza,,,,,fighter1,U-DEC,3,167.64000000000001,56.699,1993-08-18,175.26,Orthodox,3.88,0.37,2.91,0.65,0.85,0.4,0.67,0.4,175.26,65.77083999999999,1981-02-04,180.34,Orthodox,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4591,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Welterweight,Lance Benoist,Bobby Voelker,,,,,fighter1,U-DEC,3,180.34,77.11064,1988-08-26,182.88,Southpaw,3.68,0.51,2.7,0.56,1.5,0.33,0.61,0.0,182.88,77.11064,1979-04-26,187.96,Orthodox,4.01,0.35,5.84,0.42,1.04,0.5,0.66,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4592,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Flyweight,Scott Jorgensen,Danny Martinez,,,,,fighter1,U-DEC,3,165.1,61.23492,1982-09-17,167.64000000000001,Orthodox,3.37,0.4,3.41,0.65,2.61,0.45,0.59,0.7,167.64000000000001,56.699,1985-06-14,170.18,Orthodox,2.73,0.28,3.77,0.63,3.0,0.45,0.36,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4593,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Lightweight,Jon Tuck,Jake Lindsey,,,,,fighter1,KO/TKO              Kick,3,180.34,70.30676,1984-08-28,185.42000000000002,Orthodox,3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0,180.34,70.30676,1986-06-21,,Switch,3.44,0.52,4.01,0.46,0.65,0.33,0.5,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4594,2014-06-07,UFC Fight Night: Henderson vs Khabilov,Light Heavyweight,Patrick Cummins,Roger Narvaez,,,,,fighter1,KO/TKO              Punches,2,187.96,92.98636,1980-11-16,193.04,Orthodox,4.26,0.5,3.35,0.55,4.49,0.41,0.28,0.1,190.5,83.91452,1983-09-09,,Southpaw,2.12,0.37,3.32,0.64,0.0,0.0,0.5,0.9,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4595,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Heavyweight,Stipe Miocic,Fabio Maldonado,,,,,fighter1,KO/TKO              Punch,1,193.04,108.86207999999999,1982-08-19,203.2,Orthodox,4.82,0.53,3.82,0.54,1.86,0.34,0.68,0.0,185.42000000000002,92.98636,1980-03-17,190.5,Orthodox,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4596,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Heavyweight,Antonio Carlos Junior,Vitor Miranda,,,,,fighter1,U-DEC,3,187.96,83.91452,1990-03-16,200.66,Orthodox,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,185.42000000000002,83.91452,1979-03-10,195.58,Orthodox,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4597,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Middleweight,Warlley Alves,Marcio Alexandre Junior,,,,,fighter1,SUB              Guillotine Choke,3,180.34,77.11064,1991-01-04,182.88,Orthodox,3.21,0.47,4.09,0.51,1.37,0.5,0.8,0.9,182.88,83.91452,1989-05-05,190.5,Southpaw,1.61,0.45,2.89,0.42,0.35,0.2,0.66,0.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4598,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Welterweight,Demian Maia,Alexander Yakovlev,,,,,fighter1,U-DEC,3,185.42000000000002,77.11064,1977-11-06,182.88,Southpaw,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,190.5,70.30676,1984-07-18,187.96,Southpaw,1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4599,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Featherweight,Robert Peralta,Rony Jason,,,,,fighter1,S-DEC,3,172.72,65.77083999999999,1986-03-14,180.34,Orthodox,3.76,0.44,2.97,0.53,0.59,0.66,0.65,0.0,170.18,65.77083999999999,1984-03-21,185.42000000000002,Orthodox,2.04,0.44,3.14,0.53,0.59,0.3,0.36,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4600,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Lightweight,Rashid Magomedov,Rodrigo Damm,,,,,fighter1,U-DEC,3,175.26,70.30676,1984-11-29,177.8,Orthodox,4.4,0.49,3.05,0.54,0.67,0.57,0.89,0.2,170.18,70.30676,1980-02-03,180.34,Orthodox,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4601,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Lightweight,Elias Silverio,Ernest Chavez,,,,,fighter1,SUB              Rear Naked Choke,3,180.34,70.30676,1986-09-22,185.42000000000002,Orthodox,3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2,172.72,65.77083999999999,1983-06-27,177.8,Orthodox,2.79,0.4,3.89,0.59,0.89,0.33,0.5,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4602,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Welterweight,Gasan Umalatov,Paulo Thiago,,,,,fighter1,U-DEC,3,180.34,77.11064,1982-09-11,180.34,Orthodox,2.23,0.39,4.1,0.59,0.75,0.17,0.9,0.0,180.34,77.11064,1981-01-25,187.96,Orthodox,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4603,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Featherweight,Edimilson Souza,Mark Eddiva,,,,,fighter1,KO/TKO              Punches,2,182.88,65.77083999999999,1984-10-17,187.96,Orthodox,4.65,0.44,2.91,0.58,0.0,0.0,0.5,0.0,172.72,65.77083999999999,1986-02-16,172.72,Orthodox,3.37,0.45,2.98,0.54,1.45,0.22,0.63,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4604,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Middleweight,Ricardo Abreu,Wagner Silva,,,,,fighter1,SUB              Rear Naked Choke,2,180.34,83.91452,1984-04-27,,Orthodox,3.79,0.31,3.98,0.68,2.13,0.42,1.0,0.7,182.88,77.11064,1987-02-07,,Orthodox,1.69,0.29,2.87,0.65,0.0,0.0,0.58,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4605,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Heavyweight,Marcos Rogerio de Lima,Richardson Moreira,,,,,fighter1,KO/TKO              Punch,1,185.42000000000002,114.758776,1985-06-25,190.5,Orthodox,3.61,0.56,2.96,0.51,1.34,0.47,0.59,0.5,187.96,83.91452,1984-03-31,,Orthodox,1.17,0.28,1.83,0.67,0.0,0.0,1.0,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4606,2014-05-31,UFC Fight Night: Miocic vs Maldonado,Bantamweight,Pedro Munhoz,Matt Hobar,,,,,fighter1,KO/TKO              Punches,1,167.64000000000001,61.23492,1986-09-07,165.1,Orthodox,5.45,0.43,6.14,0.56,0.47,0.19,0.82,0.5,177.8,61.23492,1987-01-07,177.8,Southpaw,3.23,0.42,4.27,0.52,3.66,0.44,0.5,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4607,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Middleweight,Gegard Mousasi,Mark Munoz,,,,,fighter1,SUB              Rear Naked Choke,1,187.96,83.91452,1985-08-01,193.04,Orthodox,3.75,0.5,1.21,0.68,1.59,0.6,0.59,1.1,182.88,83.91452,1978-02-09,180.34,Orthodox,3.12,0.51,2.26,0.57,3.17,0.29,0.57,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4608,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Middleweight,CB Dollaway,Francis Carmont,,,,,fighter1,U-DEC,3,187.96,83.91452,1983-08-10,193.04,Orthodox,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,190.5,92.98636,1981-10-11,198.12,Orthodox,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4609,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Middleweight,Sean Strickland,Luke Barnatt,,,,,fighter1,S-DEC,3,185.42000000000002,83.91452,1991-02-27,193.04,Orthodox,5.82,0.41,4.24,0.63,0.92,0.64,0.84,0.2,198.12,83.91452,1988-04-13,195.58,Orthodox,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4610,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Featherweight,Niklas Backstrom,Tom Niinimaki,,,,,fighter1,SUB              Rear Naked Choke,1,185.42000000000002,65.77083999999999,1989-08-22,,Orthodox,1.12,0.41,3.65,0.4,2.92,0.8,0.72,2.2,175.26,65.77083999999999,1982-07-25,175.26,Orthodox,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4611,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Lightweight,Nick Hein,Drew Dober,,,,,fighter1,U-DEC,3,167.64000000000001,70.30676,1984-04-24,167.64000000000001,Southpaw,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0,172.72,70.30676,1988-10-19,177.8,Southpaw,4.48,0.39,4.5,0.51,0.69,0.17,0.56,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4612,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Middleweight,Magnus Cedenblad,Krzysztof Jotko,,,,,fighter1,SUB              Guillotine Choke,2,195.58,83.91452,1982-04-10,200.66,Orthodox,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,185.42000000000002,83.91452,1989-08-19,195.58,Southpaw,2.98,0.42,2.23,0.57,1.33,0.39,0.82,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4613,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Bantamweight,Iuri Alcantara,Vaughan Lee,,,,,fighter1,KO/TKO              Punch,1,175.26,61.23492,1980-08-04,180.34,Southpaw,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,167.64000000000001,56.699,1982-10-15,167.64000000000001,Orthodox,3.47,0.47,2.07,0.7,0.81,0.33,0.72,1.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4614,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Welterweight,Peter Sobotta,Pawel Pawlak,,,,,fighter1,U-DEC,3,182.88,77.11064,1987-01-11,190.5,Southpaw,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5,182.88,77.11064,1989-02-08,185.42000000000002,Orthodox,1.67,0.33,2.22,0.53,1.0,0.37,0.7,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4615,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Featherweight,Maximo Blanco,Andy Ogle,,,,,fighter1,U-DEC,3,172.72,65.77083999999999,1983-10-16,180.34,Orthodox,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,172.72,65.77083999999999,1989-02-16,175.26,Orthodox,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4616,2014-05-31,UFC Fight Night: Munoz vs Mousasi,Heavyweight,Ruslan Magomedov,Viktor Pesta,,,,,fighter1,U-DEC,3,190.5,109.76926399999999,1986-11-26,198.12,Orthodox,4.02,0.47,1.47,0.66,0.33,1.0,0.88,0.0,190.5,108.86207999999999,1990-07-15,195.58,Orthodox,1.58,0.36,2.54,0.56,3.29,0.28,1.0,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4617,2014-05-24,UFC 173: Barao vs Dillashaw,Bantamweight,TJ Dillashaw,Renan Barao,,,,,fighter1,KO/TKO              Punches,5,167.64000000000001,61.23492,1986-02-07,170.18,Orthodox,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,167.64000000000001,65.77083999999999,1987-01-31,177.8,Orthodox,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4618,2014-05-24,UFC 173: Barao vs Dillashaw,Light Heavyweight,Daniel Cormier,Dan Henderson,,,,,fighter1,SUB              Rear Naked Choke,3,180.34,106.59412,1979-03-20,182.88,Orthodox,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,180.34,83.91452,1970-08-24,187.96,Orthodox,2.44,0.47,2.7,0.51,1.52,0.52,0.57,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4619,2014-05-24,UFC 173: Barao vs Dillashaw,Welterweight,Robbie Lawler,Jake Ellenberger,,,,,fighter1,KO/TKO              Knee,3,180.34,77.11064,1982-03-20,187.96,Southpaw,3.85,0.47,4.67,0.59,0.65,0.64,0.65,0.0,175.26,77.11064,1985-03-28,180.34,Orthodox,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4620,2014-05-24,UFC 173: Barao vs Dillashaw,Bantamweight,Takeya Mizugaki,Francisco Rivera,,,,,fighter1,U-DEC,3,170.18,61.23492,1983-12-16,175.26,Orthodox,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,172.72,61.23492,1981-10-08,177.8,Orthodox,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4621,2014-05-24,UFC 173: Barao vs Dillashaw,Lightweight,James Krause,Jamie Varner,,,,,fighter1,KO/TKO,1,187.96,77.11064,1986-06-04,185.42000000000002,Orthodox,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,172.72,70.30676,1984-10-12,180.34,Orthodox,2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4622,2014-05-24,UFC 173: Barao vs Dillashaw,Lightweight,Michael Chiesa,Francisco Trinaldo,,,,,fighter1,U-DEC,3,185.42000000000002,77.11064,1987-12-07,190.5,Southpaw,1.87,0.4,1.7,0.54,3.33,0.5,0.6,1.0,175.26,77.11064,1978-08-24,177.8,Southpaw,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4623,2014-05-24,UFC 173: Barao vs Dillashaw,Lightweight,Tony Ferguson,Katsunori Kikuno,,,,,fighter1,KO/TKO              Punch,1,180.34,70.30676,1984-02-12,193.04,Orthodox,4.98,0.45,4.26,0.56,0.42,0.35,0.66,0.9,172.72,65.77083999999999,1981-10-31,167.64000000000001,Orthodox,2.64,0.4,2.47,0.61,1.88,0.75,0.76,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4624,2014-05-24,UFC 173: Barao vs Dillashaw,Bantamweight,Chris Holdsworth,Chico Camus,,,,,fighter1,U-DEC,3,180.34,61.23492,1987-10-24,,,1.85,0.29,1.94,0.58,3.38,0.62,1.0,2.0,167.64000000000001,56.699,1985-01-26,167.64000000000001,Orthodox,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4625,2014-05-24,UFC 173: Barao vs Dillashaw,Lightweight,Mitch Clarke,Al Iaquinta,,,,,fighter1,SUB              D'Arce Choke,2,177.8,70.30676,1985-11-24,185.42000000000002,Orthodox,2.35,0.34,3.27,0.47,0.64,0.15,0.5,0.4,177.8,70.30676,1987-04-30,177.8,Orthodox,4.06,0.4,4.53,0.61,0.63,0.18,0.74,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4626,2014-05-24,UFC 173: Barao vs Dillashaw,Lightweight,Vinc Pichel,Anthony Njokuani,,,,,fighter1,U-DEC,3,177.8,70.30676,1982-11-23,182.88,Orthodox,3.56,0.47,2.5,0.58,3.0,0.54,0.23,0.2,185.42000000000002,70.30676,1980-03-01,190.5,Orthodox,3.94,0.46,2.41,0.65,0.5,0.45,0.53,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4627,2014-05-24,UFC 173: Barao vs Dillashaw,Featherweight,Sam Sicilia,Aaron Phillips,,,,,fighter1,U-DEC,3,172.72,65.77083999999999,1986-02-01,170.18,Orthodox,2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9,175.26,61.23492,1989-08-05,180.34,Southpaw,1.51,0.53,3.66,0.43,0.86,0.5,0.44,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4628,2014-05-24,UFC 173: Barao vs Dillashaw,Welterweight,Li Jingliang,David Michaud,,,,,fighter1,S-DEC,3,182.88,77.11064,1988-03-20,180.34,Orthodox,4.46,0.42,3.84,0.57,1.25,0.41,0.6,0.0,175.26,70.30676,1988-11-10,,Orthodox,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4629,2014-05-10,UFC Fight Night: Brown vs Silva,Welterweight,Matt Brown,Erick Silva,,,,,fighter1,KO/TKO              Punches,3,182.88,77.11064,1981-01-10,190.5,Orthodox,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,182.88,77.11064,1984-06-21,187.96,Orthodox,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4630,2014-05-10,UFC Fight Night: Brown vs Silva,Middleweight,Constantinos Philippou,Lorenz Larkin,,,,,fighter1,KO/TKO              Punch,1,180.34,83.91452,1979-11-29,185.42000000000002,Orthodox,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3,180.34,77.11064,1986-09-03,182.88,Orthodox,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4631,2014-05-10,UFC Fight Night: Brown vs Silva,Lightweight,Daron Cruickshank,Erik Koch,,,,,fighter1,KO/TKO              Kick,1,172.72,70.30676,1985-06-11,182.88,Switch,2.88,0.38,2.98,0.57,2.04,0.41,0.6,0.2,177.8,77.11064,1988-10-04,180.34,Southpaw,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4632,2014-05-10,UFC Fight Night: Brown vs Silva,Welterweight,Neil Magny,Tim Means,,,,,fighter1,U-DEC,3,190.5,77.11064,1987-08-03,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,187.96,77.11064,1984-02-20,190.5,Orthodox,4.93,0.47,3.61,0.6,1.21,0.44,0.65,0.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4633,2014-05-10,UFC Fight Night: Brown vs Silva,Heavyweight,Soa Palelei,Ruan Potts,,,,,fighter1,KO/TKO              Punch,1,193.04,120.20188,1977-07-12,205.74,Orthodox,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0.0,187.96,112.037224,1978-02-23,190.5,Orthodox,0.85,0.37,5.92,0.22,0.75,0.16,0.33,2.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4634,2014-05-10,UFC Fight Night: Brown vs Silva,Flyweight,Chris Cariaso,Louis Smolka,,,,,fighter1,S-DEC,3,160.02,56.699,1981-05-27,162.56,Southpaw,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,175.26,61.23492,1991-07-16,172.72,Orthodox,4.67,0.47,4.11,0.53,1.69,0.35,0.32,1.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4635,2014-05-10,UFC Fight Night: Brown vs Silva,Middleweight,Ed Herman,Rafael Natal,,,,,fighter1,U-DEC,3,185.42000000000002,92.98636,1980-10-02,195.58,Orthodox,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,182.88,83.91452,1982-12-25,195.58,Orthodox,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4636,2014-05-10,UFC Fight Night: Brown vs Silva,Flyweight,Kyoji Horiguchi,Darrell Montague,,,,,fighter1,U-DEC,3,165.1,56.699,1990-10-12,167.64000000000001,Orthodox,3.6,0.45,2.45,0.62,2.0,0.44,0.55,0.0,167.64000000000001,56.699,1987-11-03,170.18,Southpaw,1.92,0.25,5.38,0.52,0.72,0.25,0.33,1.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4637,2014-05-10,UFC Fight Night: Brown vs Silva,Welterweight,Zak Cummings,Yan Cabral,,,,,fighter1,U-DEC,3,182.88,92.98636,1984-08-02,190.5,Southpaw,2.96,0.35,2.91,0.55,0.62,0.28,0.66,0.6,180.34,70.30676,1983-05-13,185.42000000000002,Orthodox,2.02,0.47,1.98,0.62,2.89,0.35,0.37,1.2,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4638,2014-05-10,UFC Fight Night: Brown vs Silva,Bantamweight,Johnny Eduardo,Eddie Wineland,,,,,fighter1,KO/TKO              Punch,1,170.18,61.23492,1978-08-03,180.34,Orthodox,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4,170.18,61.23492,1984-06-26,175.26,Orthodox,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4639,2014-05-10,UFC Fight Night: Brown vs Silva,Featherweight,Nik Lentz,Manvel Gamburyan,,,,,fighter1,U-DEC,3,172.72,65.77083999999999,1984-08-13,172.72,Orthodox,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,165.1,61.23492,1981-05-08,170.18,Orthodox,2.13,0.41,2.83,0.55,3.26,0.34,0.69,0.7,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4640,2014-05-10,UFC Fight Night: Brown vs Silva,Lightweight,Justin Salas,Ben Wall,,,,,fighter1,KO/TKO              Punch,1,172.72,70.30676,1982-03-13,177.8,Southpaw,3.42,0.43,2.96,0.68,2.43,0.2,0.0,0.0,177.8,70.30676,1989-03-25,,Orthodox,1.47,0.29,8.53,0.29,0.0,0.0,1.0,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4641,2014-05-10,UFC Fight Night: Brown vs Silva,Welterweight,Albert Tumenov,Anthony Lapsley,,,,,fighter1,KO/TKO              Punch,1,180.34,77.11064,1991-12-26,185.42000000000002,Orthodox,3.76,0.42,3.34,0.58,0.2,0.2,0.75,0.0,175.26,77.11064,1980-02-13,,Southpaw,0.53,0.34,0.58,0.66,0.0,0.0,0.2,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
4642,2014-04-26,UFC 172: Jones vs Teixeira,Light Heavyweight,Jon Jones,Glover Teixeira,,,,,fighter1,U-DEC,5,193.04,112.490816,1987-07-19,213.36,Orthodox,4.29,0.57,2.22,0.64,1.93,0.45,0.95,0.5,187.96,92.98636,1979-10-28,193.04,Orthodox,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
